10258	2024.07.09	11:10:15.445	8	359	011DA01A04
10259	2024.07.09	11:10:16.570	7	153	011DA01A04
10260	2024.07.09	11:10:21.620	6	50	011DA01A04
10261	2024.07.09	11:10:22.057	5	101	011DA01A04
10262	2024.07.09	11:15:34.749	4	50	011DA01A04
10263	2024.07.09	11:15:35.093	3	101	011DA01A04
10264	2024.07.09	11:24:58.436	3	101	011DA01A04
10265	2024.07.09	11:24:58.984	4	101	011DA01A04
10266	2024.07.09	11:25:00.953	5	204	011DA01A04
10267	2024.07.09	11:25:01.844	6	102	011DA01A04
10268	2024.07.09	11:25:06.956	7	255	011DA01A04
10269	2024.07.09	11:25:07.753	8	101	011DA01A04
10270	2024.07.09	11:27:14.500	4	461	011DA01A04
10271	2024.07.09	11:27:15.781	3	102	011DA01A04
10272	2024.07.09	11:27:41.841	3	255	011DA01A04
10273	2024.07.09	11:27:42.700	4	50	011DA01A04
10274	2024.07.09	11:27:53.237	5	153	011DA01A04
10275	2024.07.09	11:27:53.831	6	102	011DA01A04
10276	2024.07.09	11:27:59.084	6	256	011DA01A04
10277	2024.07.09	11:28:01.241	4	50	011DA01A04
10278	2024.07.09	11:28:02.163	3	101	011DA01A04
10279	2024.07.09	11:29:36.255	3	153	011DA01A04
10280	2024.07.09	11:29:36.911	4	50	011DA01A04
10281	2024.07.09	11:29:53.435	8	153	011DA01A04
10282	2024.07.09	11:29:54.372	7	153	011DA01A04
10283	2024.07.09	11:29:56.484	6	50	011DA01A04
10284	2024.07.09	11:29:57.453	5	203	011DA01A04
10285	2024.07.09	11:29:59.704	4	50	011DA01A04
10286	2024.07.09	11:30:00.142	3	101	011DA01A04
10287	2024.07.09	11:30:33.112	3	101	011DA01A04
10288	2024.07.09	11:30:33.518	4	50	011DA01A04
10289	2024.07.09	11:30:37.692	5	50	011DA01A04
10290	2024.07.09	11:30:38.037	6	50	011DA01A04
10291	2024.07.09	11:30:48.229	7	102	011DA01A04
10292	2024.07.09	11:30:48.729	8	50	011DA01A04
10293	2024.07.09	11:35:59.184	8	101	011DA01A04
10294	2024.07.09	11:35:59.856	7	153	011DA01A04
10295	2024.07.09	11:36:01.326	6	152	011DA01A04
10296	2024.07.09	11:36:02.171	5	101	011DA01A04
10297	2024.07.09	11:36:04.266	4	101	011DA01A04
10298	2024.07.09	11:36:05.000	3	98	011DA01A04
10299	2024.07.09	11:36:33.608	3	50	011DA01A04
10300	2024.07.09	11:36:34.010	4	50	011DA01A04
10301	2024.07.09	11:36:40.925	5	153	011DA01A04
10302	2024.07.09	11:36:41.627	6	153	011DA01A04
10303	2024.07.09	11:39:52.964	8	101	3B81EC1A04
10304	2024.07.09	11:39:53.651	7	355	3B81EC1A04
10305	2024.07.09	11:39:57.763	6	255	3B81EC1A04
10306	2024.07.09	11:39:58.654	5	204	3B81EC1A04
10307	2024.07.09	11:40:04.779	4	50	3B81EC1A04
10308	2024.07.09	11:40:05.358	3	256	3B81EC1A04
10309	2024.07.09	11:40:46.366	3	101	3B81EC1A04
10310	2024.07.09	11:40:47.122	4	204	3B81EC1A04
10311	2024.07.09	11:44:31.331	6	1181	011DA01A04
10312	2024.07.09	11:44:32.704	6	50	011DA01A04
10313	2024.07.09	11:44:34.363	5	924	011DA01A04
10314	2024.07.09	11:44:55.202	8	101	3B81EC1A04
10315	2024.07.09	11:44:55.390	8	50	011DA01A04
10316	2024.07.09	11:44:55.734	7	153	3B81EC1A04
10317	2024.07.09	11:44:56.187	7	204	011DA01A04
10318	2024.07.09	11:45:03.581	7	102	3B81EC1A04
10319	2024.07.09	11:45:03.784	7	50	011DA01A04
10320	2024.07.09	11:45:04.081	8	50	3B81EC1A04
10321	2024.07.09	11:45:04.237	8	106	011DA01A04
10322	2024.07.09	11:53:57.941	8	154	011DA01A04
10323	2024.07.09	11:53:59.067	7	204	011DA01A04
10324	2024.07.09	11:54:00.787	6	102	011DA01A04
10325	2024.07.09	11:54:01.380	5	101	011DA01A04
10326	2024.07.09	11:54:03.913	4	50	011DA01A04
10327	2024.07.09	11:54:04.351	3	153	011DA01A04
10328	2024.07.09	11:54:21.656	3	153	011DA01A04
10329	2024.07.09	11:54:22.249	4	50	011DA01A04
10330	2024.07.09	11:59:09.889	8	153	011DA01A04
10331	2024.07.09	11:59:10.686	7	204	011DA01A04
10332	2024.07.09	11:59:25.519	6	410	011DA01A04
10333	2024.07.09	11:59:26.567	5	204	011DA01A04
10334	2024.07.09	11:59:30.242	4	204	011DA01A04
10335	2024.07.09	11:59:30.976	3	101	011DA01A04
10336	2024.07.09	12:00:14.432	3	153	011DA01A04
