37608	2024.07.06	20:00:05.735	4	101	011DA01A04
37609	2024.07.06	20:00:06.224	3	101	011DA01A04
37610	2024.07.06	20:00:08.818	3	50	011DA01A04
37611	2024.07.06	20:00:09.115	4	50	011DA01A04
37612	2024.07.06	20:00:10.553	5	50	011DA01A04
37613	2024.07.06	20:00:24.824	7	307	58EC1A0400
37614	2024.07.06	20:00:37.126	7	101	011DA01A04
37615	2024.07.06	20:00:37.876	8	153	011DA01A04
37616	2024.07.06	20:00:41.846	8	101	3B81EC1A04
37617	2024.07.06	20:00:42.424	7	101	3B81EC1A04
37618	2024.07.06	20:00:42.878	7	358	3B81EC1A04
37619	2024.07.06	20:01:02.433	7	101	3B81EC1A04
37620	2024.07.06	20:01:02.792	8	153	3B81EC1A04
37621	2024.07.06	20:01:19.787	7	101	ABD89F1A04
37622	2024.07.06	20:01:20.577	8	255	ABD89F1A04
37623	2024.07.06	20:01:21.956	8	104	B536E61A04
37624	2024.07.06	20:01:22.452	7	512	B536E61A04
37625	2024.07.06	20:01:39.854	6	101	9C54EC1A04
37626	2024.07.06	20:01:40.151	6	50	B536E61A04
37627	2024.07.06	20:01:40.386	5	50	9C54EC1A04
37628	2024.07.06	20:01:40.683	5	101	B536E61A04
37629	2024.07.06	20:01:46.246	8	96	9C54EC1A04
37630	2024.07.06	20:01:46.434	8	50	B536E61A04
37631	2024.07.06	20:01:46.778	7	2106	9C54EC1A04
37632	2024.07.06	20:01:49.076	7	101	B536E61A04
37633	2024.07.06	20:01:52.014	6	101	9C54EC1A04
37634	2024.07.06	20:01:52.268	6	148	B536E61A04
37635	2024.07.06	20:01:52.905	5	204	9C54EC1A04
37636	2024.07.06	20:01:53.361	5	101	B536E61A04
37637	2024.07.06	20:01:54.386	4	101	9C54EC1A04
37638	2024.07.06	20:01:54.632	4	101	B536E61A04
37639	2024.07.06	20:01:55.108	3	50	9C54EC1A04
37640	2024.07.06	20:01:55.405	3	101	B536E61A04
37641	2024.07.06	20:01:56.891	5	50	ABD89F1A04
37642	2024.07.06	20:01:57.250	6	101	ABD89F1A04
37643	2024.07.06	20:02:02.780	5	50	ABD89F1A04
37644	2024.07.06	20:02:04.625	3	410	ABD89F1A04
37645	2024.07.06	20:02:08.375	3	101	B536E61A04
37646	2024.07.06	20:02:08.723	3	50	ABD89F1A04
37647	2024.07.06	20:02:08.926	4	50	B536E61A04
37648	2024.07.06	20:02:09.313	4	204	ABD89F1A04
