32663	2024.07.06	04:00:49.364	4	50	B536E61A04
32664	2024.07.06	04:00:49.896	3	204	B536E61A04
32665	2024.07.06	04:01:14.451	4	153	B536E61A04
32666	2024.07.06	04:01:17.295	5	50	B536E61A04
32667	2024.07.06	04:01:17.702	6	153	B536E61A04
32668	2024.07.06	04:01:44.507	7	101	B536E61A04
32669	2024.07.06	04:01:45.101	8	1130	B536E61A04
32670	2024.07.06	04:02:14.470	4	153	CE53E61A04
32671	2024.07.06	04:02:15.298	3	307	CE53E61A04
32672	2024.07.06	04:02:44.849	3	50	CE53E61A04
32673	2024.07.06	04:02:45.209	4	50	CE53E61A04
32674	2024.07.06	04:03:23.910	5	50	B536E61A04
32675	2024.07.06	04:03:25.917	6	864	B536E61A04
32676	2024.07.06	04:03:46.140	8	50	9C54EC1A04
32677	2024.07.06	04:03:46.824	7	307	9C54EC1A04
32678	2024.07.06	04:03:47.824	7	359	58EC1A0400
32679	2024.07.06	04:03:50.179	6	256	9C54EC1A04
32680	2024.07.06	04:03:50.966	5	461	9C54EC1A04
32681	2024.07.06	04:03:53.643	4	50	9C54EC1A04
32682	2024.07.06	04:03:53.596	5	154	58EC1A0400
32683	2024.07.06	04:03:54.330	3	1129	9C54EC1A04
32684	2024.07.06	04:04:34.001	3	873	9C54EC1A04
32685	2024.07.06	04:04:35.470	4	101	9C54EC1A04
32686	2024.07.06	04:05:00.032	7	153	B536E61A04
32687	2024.07.06	04:05:01.666	8	461	B536E61A04
32688	2024.07.06	04:05:03.227	4	204	58EC1A0400
32689	2024.07.06	04:05:03.961	3	358	58EC1A0400
32690	2024.07.06	04:05:05.822	8	204	9C54EC1A04
32691	2024.07.06	04:05:06.946	7	358	9C54EC1A04
32692	2024.07.06	04:05:13.902	3	821	751BE61A04
32693	2024.07.06	04:05:26.082	3	513	B536E61A04
32694	2024.07.06	04:05:29.348	3	101	58EC1A0400
32695	2024.07.06	04:05:29.646	3	101	751BE61A04
32696	2024.07.06	04:05:29.849	4	101	58EC1A0400
32697	2024.07.06	04:05:30.283	3	50	B536E61A04
32698	2024.07.06	04:05:30.442	4	50	751BE61A04
32699	2024.07.06	04:05:30.692	4	50	B536E61A04
32700	2024.07.06	04:05:31.833	8	101	2037EC1A04
32701	2024.07.06	04:05:32.568	7	204	2037EC1A04
32702	2024.07.06	04:05:33.303	5	102	58EC1A0400
32703	2024.07.06	04:05:33.761	6	204	58EC1A0400
32704	2024.07.06	04:05:36.112	6	153	2037EC1A04
32705	2024.07.06	04:05:36.757	5	205	2037EC1A04
32706	2024.07.06	04:05:47.975	4	101	2037EC1A04
32707	2024.07.06	04:05:48.464	3	204	2037EC1A04
32708	2024.07.06	04:06:22.143	6	256	58EC1A0400
32709	2024.07.06	04:06:23.070	5	256	58EC1A0400
32710	2024.07.06	04:06:41.590	3	821	58EC1A0400
32711	2024.07.06	04:06:50.370	7	874	9C54EC1A04
32712	2024.07.06	04:06:51.276	4	101	58EC1A0400
32713	2024.07.06	04:06:51.680	4	50	2037EC1A04
32714	2024.07.06	04:06:54.295	8	873	9C54EC1A04
32715	2024.07.06	04:06:58.345	8	718	9C54EC1A04
32716	2024.07.06	04:07:04.552	7	821	9C54EC1A04
32717	2024.07.06	04:07:37.407	6	667	9C54EC1A04
32718	2024.07.06	04:07:38.261	6	1949	9C54EC1A04
32719	2024.07.06	04:07:42.532	8	102	2037EC1A04
32720	2024.07.06	04:07:43.222	8	50	B536E61A04
32721	2024.07.06	04:07:43.112	7	259	2037EC1A04
32722	2024.07.06	04:07:44.092	6	50	2037EC1A04
32723	2024.07.06	04:07:43.300	5	824	9C54EC1A04
32724	2024.07.06	04:07:44.280	6	50	B536E61A04
32725	2024.07.06	04:07:44.909	5	307	2037EC1A04
32726	2024.07.06	04:07:45.519	5	101	B536E61A04
32727	2024.07.06	04:07:47.473	4	50	2037EC1A04
32728	2024.07.06	04:07:47.720	4	50	B536E61A04
32729	2024.07.06	04:07:48.001	3	50	2037EC1A04
32730	2024.07.06	04:07:48.251	3	50	B536E61A04
32731	2024.07.06	04:07:48.314	4	50	9C54EC1A04
32732	2024.07.06	04:07:51.878	3	924	9C54EC1A04
32733	2024.07.06	04:07:53.737	3	704	9C54EC1A04
32734	2024.07.06	04:07:54.928	3	3276	9C54EC1A04
32735	2024.07.06	04:08:12.356	3	255	B536E61A04
32736	2024.07.06	04:08:13.211	4	101	B536E61A04
32737	2024.07.06	04:09:16.801	5	102	58EC1A0400
32738	2024.07.06	04:09:17.301	6	101	58EC1A0400
32739	2024.07.06	04:09:29.789	4	102	B536E61A04
