37731	2023.05.27	13:00:21.626	7	667	352DE61A04
37732	2023.05.27	13:00:24.572	8	821	352DE61A04
37733	2023.05.27	13:00:27.690	6	307	75DFFF1904
37734	2023.05.27	13:00:28.801	5	359	75DFFF1904
37735	2023.05.27	13:00:54.274	4	153	75DFFF1904
37736	2023.05.27	13:00:54.905	3	204	75DFFF1904
37737	2023.05.27	13:01:09.102	2	152	75DFFF1904
37738	2023.05.27	13:01:09.635	1	204	75DFFF1904
37739	2023.05.27	13:01:22.277	7	512	7376E61A04
37740	2023.05.27	13:01:24.161	7	410	85EDFF1904
37741	2023.05.27	13:01:32.234	1	158	A4939C1A04
37742	2023.05.27	13:01:32.857	1	158	75DFFF1904
37743	2023.05.27	13:01:33.024	2	266	A4939C1A04
37744	2023.05.27	13:01:33.531	2	319	75DFFF1904
37745	2023.05.27	13:01:34.888	3	50	A4939C1A04
37746	2023.05.27	13:01:35.356	3	106	75DFFF1904
37747	2023.05.27	13:01:35.255	4	215	A4939C1A04
37748	2023.05.27	13:01:36.726	7	531	85EDFF1904
37749	2023.05.27	13:01:24.823	8	13802	7376E61A04
37750	2023.05.27	13:01:38.369	4	882	75DFFF1904
37751	2023.05.27	13:01:47.689	1	462	7376E61A04
37752	2023.05.27	13:01:49.016	2	613	7376E61A04
37753	2023.05.27	13:01:50.230	7	667	85EDFF1904
37754	2023.05.27	13:01:53.659	8	2975	85EDFF1904
37755	2023.05.27	13:02:00.125	3	256	7376E61A04
37756	2023.05.27	13:02:01.171	4	873	7376E61A04
37757	2023.05.27	13:02:05.136	5	101	7376E61A04
37758	2023.05.27	13:02:05.667	6	101	7376E61A04
37759	2023.05.27	13:02:08.549	7	204	7376E61A04
37760	2023.05.27	13:02:09.617	8	513	7376E61A04
37761	2023.05.27	13:02:14.589	7	359	325CE61A04
37762	2023.05.27	13:02:15.340	8	2055	352DE61A04
37763	2023.05.27	13:02:17.542	8	622	325CE61A04
37764	2023.05.27	13:02:27.383	1	195	85EDFF1904
37765	2023.05.27	13:02:28.203	2	359	85EDFF1904
37766	2023.05.27	13:02:34.438	2	153	85EDFF1904
37767	2023.05.27	13:02:35.075	1	153	85EDFF1904
37768	2023.05.27	13:02:43.518	1	205	7376E61A04
37769	2023.05.27	13:02:44.157	2	256	7376E61A04
37770	2023.05.27	13:02:46.870	5	204	75DFFF1904
37771	2023.05.27	13:02:47.614	6	204	75DFFF1904
37772	2023.05.27	13:02:50.747	8	358	85EDFF1904
37773	2023.05.27	13:02:51.786	1	423	325CE61A04
37774	2023.05.27	13:02:51.875	7	528	85EDFF1904
37775	2023.05.27	13:02:52.740	2	307	325CE61A04
37776	2023.05.27	13:02:54.413	3	256	7376E61A04
37777	2023.05.27	13:02:54.872	4	205	A4939C1A04
37778	2023.05.27	13:02:55.131	7	359	75DFFF1904
37779	2023.05.27	13:02:56.326	8	195	75DFFF1904
37780	2023.05.27	13:02:56.648	4	251	A4939C1A04
37781	2023.05.27	13:02:56.632	3	672	325CE61A04
37782	2023.05.27	13:02:57.991	3	564	325CE61A04
37783	2023.05.27	13:02:59.100	4	153	A4939C1A04
37784	2023.05.27	13:02:59.498	4	102	7376E61A04
37785	2023.05.27	13:03:00.567	2	153	325CE61A04
37786	2023.05.27	13:03:01.208	1	169	325CE61A04
37787	2023.05.27	13:03:01.125	4	416	A4939C1A04
37788	2023.05.27	13:03:03.709	6	204	85EDFF1904
37789	2023.05.27	13:03:04.501	5	212	85EDFF1904
37790	2023.05.27	13:03:04.385	3	418	A4939C1A04
37791	2023.05.27	13:03:05.692	7	355	9A44E61A04
37792	2023.05.27	13:03:07.419	2	319	A4939C1A04
37793	2023.05.27	13:03:07.451	8	885	9A44E61A04
37794	2023.05.27	13:03:08.435	1	410	A4939C1A04
37795	2023.05.27	13:03:10.963	1	359	75DFFF1904
37796	2023.05.27	13:03:11.751	2	204	75DFFF1904
37797	2023.05.27	13:03:18.219	4	255	85EDFF1904
37798	2023.05.27	13:03:19.179	3	308	85EDFF1904
37799	2023.05.27	13:03:21.153	1	307	352DE61A04
37800	2023.05.27	13:03:22.440	2	561	352DE61A04
37801	2023.05.27	13:03:28.720	2	153	85EDFF1904
37802	2023.05.27	13:03:29.351	1	214	85EDFF1904
37803	2023.05.27	13:03:29.498	8	207	325CE61A04
37804	2023.05.27	13:03:30.177	7	207	325CE61A04
37805	2023.05.27	13:03:35.428	3	667	352DE61A04
37806	2023.05.27	13:03:37.455	4	512	352DE61A04
37807	2023.05.27	13:03:40.642	6	153	325CE61A04
37808	2023.05.27	13:03:41.519	5	307	7376E61A04
37809	2023.05.27	13:03:43.482	6	202	325CE61A04
37810	2023.05.27	13:03:43.872	6	612	7376E61A04
37811	2023.05.27	13:03:44.626	8	50	85EDFF1904
37812	2023.05.27	13:03:45.308	7	156	85EDFF1904
37813	2023.05.27	13:03:46.693	6	358	325CE61A04
37814	2023.05.27	13:03:47.823	5	359	325CE61A04
37815	2023.05.27	13:03:55.714	7	512	7376E61A04
37816	2023.05.27	13:03:56.631	1	101	9A44E61A04
