59161	2023.05.29	22:00:37.433	1	307	352DE61A04
59162	2023.05.29	22:00:38.280	2	101	352DE61A04
59163	2023.05.29	22:01:51.578	2	307	352DE61A04
59164	2023.05.29	22:01:52.418	1	410	352DE61A04
59165	2023.05.29	22:01:55.860	8	208	352DE61A04
59166	2023.05.29	22:01:57.216	7	718	352DE61A04
59167	2023.05.29	22:02:15.245	7	255	352DE61A04
59168	2023.05.29	22:02:16.530	8	512	352DE61A04
59169	2023.05.29	22:02:20.160	5	256	A4939C1A04
59170	2023.05.29	22:02:21.500	6	821	A4939C1A04
59171	2023.05.29	22:02:32.265	1	205	352DE61A04
59172	2023.05.29	22:02:32.917	2	204	352DE61A04
59173	2023.05.29	22:02:38.688	3	153	352DE61A04
59174	2023.05.29	22:02:39.422	4	358	352DE61A04
59175	2023.05.29	22:02:50.881	7	410	A4939C1A04
59176	2023.05.29	22:02:52.553	8	1439	A4939C1A04
59177	2023.05.29	22:03:06.136	1	512	A4939C1A04
59178	2023.05.29	22:03:07.867	2	409	A4939C1A04
59179	2023.05.29	22:03:50.046	3	256	A4939C1A04
59180	2023.05.29	22:03:50.987	4	307	A4939C1A04
59181	2023.05.29	22:03:53.291	5	50	A4939C1A04
59182	2023.05.29	22:03:53.677	6	102	A4939C1A04
59183	2023.05.29	22:05:09.914	7	513	956BA81904
59184	2023.05.29	22:05:11.983	8	1024	956BA81904
59185	2023.05.29	22:05:32.756	5	461	352DE61A04
59186	2023.05.29	22:05:33.804	6	257	352DE61A04
59187	2023.05.29	22:06:03.015	1	1130	956BA81904
59188	2023.05.29	22:06:05.817	2	766	956BA81904
59189	2023.05.29	22:06:26.576	3	307	956BA81904
59190	2023.05.29	22:06:27.570	4	359	956BA81904
59191	2023.05.29	22:07:41.154	7	212	352DE61A04
59192	2023.05.29	22:07:40.992	5	984	956BA81904
59193	2023.05.29	22:07:42.031	8	552	352DE61A04
59194	2023.05.29	22:07:50.931	5	564	956BA81904
59195	2023.05.29	22:07:52.329	6	198	956BA81904
59196	2023.05.29	22:09:00.357	1	255	352DE61A04
59197	2023.05.29	22:09:01.158	2	152	352DE61A04
59198	2023.05.29	22:09:15.144	7	205	956BA81904
59199	2023.05.29	22:09:16.234	8	395	956BA81904
59200	2023.05.29	22:09:30.677	1	307	956BA81904
59201	2023.05.29	22:09:31.818	2	410	956BA81904
59202	2023.05.29	22:09:41.191	3	101	956BA81904
59203	2023.05.29	22:09:41.489	3	101	352DE61A04
59204	2023.05.29	22:09:41.548	4	101	956BA81904
59205	2023.05.29	22:09:41.850	4	91	352DE61A04
59206	2023.05.29	22:09:47.036	4	359	0627A81904
59207	2023.05.29	22:09:47.928	3	307	0627A81904
59208	2023.05.29	22:09:48.678	4	203	956BA81904
59209	2023.05.29	22:09:49.543	3	101	956BA81904
59210	2023.05.29	22:09:49.896	5	204	352DE61A04
59211	2023.05.29	22:09:50.633	6	256	352DE61A04
59212	2023.05.29	22:09:59.040	2	50	0627A81904
59213	2023.05.29	22:09:59.439	2	50	956BA81904
59214	2023.05.29	22:09:59.423	1	409	0627A81904
59215	2023.05.29	22:10:00.114	1	153	956BA81904
59216	2023.05.29	22:10:03.092	8	512	0627A81904
59217	2023.05.29	22:10:03.740	8	152	956BA81904
59218	2023.05.29	22:10:03.888	7	263	0627A81904
59219	2023.05.29	22:10:04.382	7	153	956BA81904
59220	2023.05.29	22:10:09.930	6	50	0627A81904
59221	2023.05.29	22:10:10.219	5	50	0627A81904
59222	2023.05.29	22:11:23.900	4	256	0627A81904
59223	2023.05.29	22:11:24.475	3	153	0627A81904
59224	2023.05.29	22:12:49.045	2	153	0627A81904
59225	2023.05.29	22:12:49.633	1	811	0627A81904
59226	2023.05.29	22:14:00.277	6	153	956BA81904
59227	2023.05.29	22:14:00.853	5	102	956BA81904
59228	2023.05.29	22:14:33.598	4	153	956BA81904
59229	2023.05.29	22:14:34.419	3	204	956BA81904
59230	2023.05.29	22:14:35.144	1	822	0627A81904
59231	2023.05.29	22:14:36.929	2	505	0627A81904
59232	2023.05.29	22:14:40.251	3	153	956BA81904
59233	2023.05.29	22:14:40.796	4	153	956BA81904
59234	2023.05.29	22:14:44.195	2	50	0627A81904
59235	2023.05.29	22:14:44.533	1	153	0627A81904
59236	2023.05.29	22:14:46.100	8	153	0627A81904
59237	2023.05.29	22:14:46.836	7	307	0627A81904
59238	2023.05.29	22:14:50.757	5	461	956BA81904
59239	2023.05.29	22:14:52.026	6	307	956BA81904
59240	2023.05.29	22:15:08.249	7	50	A4939C1A04
59241	2023.05.29	22:15:08.779	8	50	A4939C1A04
59242	2023.05.29	22:15:54.610	8	256	A4939C1A04
59243	2023.05.29	22:15:55.644	7	410	A4939C1A04
59244	2023.05.29	22:16:02.094	6	102	A4939C1A04
59245	2023.05.29	22:16:02.631	5	410	A4939C1A04
59246	2023.05.29	22:16:05.864	5	153	9A44E61A04
59247	2023.05.29	22:16:06.550	6	102	9A44E61A04
59248	2023.05.29	22:16:25.499	7	256	9A44E61A04
59249	2023.05.29	22:16:27.054	8	976	9A44E61A04
59250	2023.05.29	22:16:32.046	4	359	A4939C1A04
59251	2023.05.29	22:16:32.834	3	255	A4939C1A04
59252	2023.05.29	22:16:35.167	3	101	A4939C1A04
59253	2023.05.29	22:16:35.612	4	101	A4939C1A04
59254	2023.05.29	22:16:41.162	1	1486	9A44E61A04
59255	2023.05.29	22:16:44.329	2	1167	9A44E61A04
59256	2023.05.29	22:17:02.539	3	192	9A44E61A04
59257	2023.05.29	22:17:03.553	4	460	9A44E61A04
59258	2023.05.29	22:17:05.409	5	50	9A44E61A04
59259	2023.05.29	22:17:18.471	7	307	956BA81904
59260	2023.05.29	22:17:18.975	7	50	956BA81904
59261	2023.05.29	22:17:19.218	7	195	956BA81904
59262	2023.05.29	22:17:19.800	8	50	956BA81904
59263	2023.05.29	22:17:20.604	6	358	352DE61A04
59264	2023.05.29	22:17:21.054	6	256	9A44E61A04
59265	2023.05.29	22:17:21.303	5	50	352DE61A04
59266	2023.05.29	22:17:24.447	5	204	A4939C1A04
59267	2023.05.29	22:17:25.380	6	153	A4939C1A04
59268	2023.05.29	22:17:28.143	6	50	A4939C1A04
59269	2023.05.29	22:17:28.671	5	50	A4939C1A04
59270	2023.05.29	22:17:30.308	4	204	A4939C1A04
59271	2023.05.29	22:17:31.089	3	152	A4939C1A04
59272	2023.05.29	22:18:43.440	1	153	956BA81904
59273	2023.05.29	22:18:44.377	2	204	956BA81904
59274	2023.05.29	22:19:04.760	5	101	9A44E61A04
59275	2023.05.29	22:19:05.161	6	50	9A44E61A04
59276	2023.05.29	22:19:18.140	2	461	A4939C1A04
59277	2023.05.29	22:19:19.047	2	155	956BA81904
59278	2023.05.29	22:19:19.036	1	262	A4939C1A04
59279	2023.05.29	22:19:19.888	1	50	956BA81904
59280	2023.05.29	22:19:20.520	8	101	A4939C1A04
59281	2023.05.29	22:19:20.969	8	102	956BA81904
59282	2023.05.29	22:19:20.909	7	260	A4939C1A04
59283	2023.05.29	22:19:21.806	7	153	956BA81904
59284	2023.05.29	22:19:26.331	7	255	0627A81904
59285	2023.05.29	22:19:26.924	8	101	0627A81904
59286	2023.05.29	22:19:28.569	6	101	A4939C1A04
59287	2023.05.29	22:19:28.897	5	102	A4939C1A04
59288	2023.05.29	22:19:29.005	6	50	956BA81904
59289	2023.05.29	22:19:29.478	5	101	956BA81904
59290	2023.05.29	22:20:40.781	1	204	0627A81904
59291	2023.05.29	22:20:41.518	2	153	0627A81904
59292	2023.05.29	22:20:44.158	3	307	0627A81904
59293	2023.05.29	22:20:45.207	4	513	0627A81904
59294	2023.05.29	22:20:52.720	5	256	352DE61A04
59295	2023.05.29	22:20:53.405	6	153	352DE61A04
59296	2023.05.29	22:21:03.375	6	307	9A44E61A04
59297	2023.05.29	22:21:03.780	6	153	352DE61A04
59298	2023.05.29	22:21:04.033	5	88	9A44E61A04
59299	2023.05.29	22:21:04.366	5	102	352DE61A04
59300	2023.05.29	22:21:08.594	4	256	352DE61A04
59301	2023.05.29	22:21:10.355	3	588	352DE61A04
59302	2023.05.29	22:21:10.026	5	1654	956BA81904
59303	2023.05.29	22:21:12.923	6	513	956BA81904
59304	2023.05.29	22:21:17.914	2	561	352DE61A04
59305	2023.05.29	22:21:20.454	1	409	352DE61A04
59306	2023.05.29	22:21:56.854	8	355	352DE61A04
59307	2023.05.29	22:21:57.871	7	307	352DE61A04
59308	2023.05.29	22:22:02.422	5	319	0627A81904
59309	2023.05.29	22:22:03.325	6	346	0627A81904
59310	2023.05.29	22:22:04.143	5	153	9A44E61A04
59311	2023.05.29	22:22:04.884	6	256	9A44E61A04
59312	2023.05.29	22:22:06.145	6	256	352DE61A04
59313	2023.05.29	22:22:07.027	6	50	956BA81904
59314	2023.05.29	22:22:07.353	5	153	352DE61A04
59315	2023.05.29	22:22:08.431	5	355	956BA81904
59316	2023.05.29	22:22:16.489	8	102	0627A81904
59317	2023.05.29	22:22:17.430	1	101	0627A81904
59318	2023.05.29	22:22:17.734	2	101	0627A81904
59319	2023.05.29	22:22:43.708	3	101	0627A81904
59320	2023.05.29	22:22:44.060	4	205	0627A81904
59321	2023.05.29	22:22:46.390	4	204	352DE61A04
59322	2023.05.29	22:22:46.693	4	101	A4939C1A04
59323	2023.05.29	22:22:46.886	3	50	352DE61A04
59324	2023.05.29	22:22:47.035	3	153	A4939C1A04
59325	2023.05.29	22:22:47.672	2	101	352DE61A04
59326	2023.05.29	22:22:48.175	2	50	A4939C1A04
59327	2023.05.29	22:22:48.159	1	155	352DE61A04
59328	2023.05.29	22:22:48.449	1	101	A4939C1A04
59329	2023.05.29	22:22:48.985	8	102	352DE61A04
59330	2023.05.29	22:22:49.185	8	102	A4939C1A04
59331	2023.05.29	22:22:49.379	7	50	352DE61A04
