14059	2023.05.25	13:00:01.498	7	211	85EDFF1904
14060	2023.05.25	13:00:01.433	5	418	325CE61A04
14061	2023.05.25	13:00:03.689	6	256	325CE61A04
14062	2023.05.25	13:00:08.139	6	410	0627A81904
14063	2023.05.25	13:00:08.696	6	50	85EDFF1904
14064	2023.05.25	13:00:08.887	5	50	0627A81904
14065	2023.05.25	13:00:10.060	4	101	0627A81904
14066	2023.05.25	13:00:10.308	4	50	85EDFF1904
14067	2023.05.25	13:00:10.451	3	50	0627A81904
14068	2023.05.25	13:00:12.461	7	255	956BA81904
14069	2023.05.25	13:00:19.068	7	872	956BA81904
14070	2023.05.25	13:00:21.625	8	513	956BA81904
14071	2023.05.25	13:00:28.383	2	102	0627A81904
14072	2023.05.25	13:00:28.822	1	153	0627A81904
14073	2023.05.25	13:00:28.932	2	50	85EDFF1904
14074	2023.05.25	13:00:29.368	1	153	85EDFF1904
14075	2023.05.25	13:00:35.137	6	307	352DE61A04
14076	2023.05.25	13:00:36.069	5	256	352DE61A04
14077	2023.05.25	13:00:36.872	8	101	85EDFF1904
14078	2023.05.25	13:00:37.592	7	205	85EDFF1904
14079	2023.05.25	13:00:52.750	4	315	352DE61A04
14080	2023.05.25	13:00:53.493	3	204	352DE61A04
14081	2023.05.25	13:01:01.938	8	358	0627A81904
14082	2023.05.25	13:01:03.356	7	359	0627A81904
14083	2023.05.25	13:01:07.365	6	204	0627A81904
14084	2023.05.25	13:01:08.133	5	307	0627A81904
14085	2023.05.25	13:01:15.185	2	359	352DE61A04
14086	2023.05.25	13:01:16.570	1	589	352DE61A04
14087	2023.05.25	13:01:16.505	7	693	85EDFF1904
14088	2023.05.25	13:01:18.183	8	256	85EDFF1904
14089	2023.05.25	13:01:21.035	8	256	352DE61A04
14090	2023.05.25	13:01:21.934	8	104	85EDFF1904
14091	2023.05.25	13:01:21.824	7	414	352DE61A04
14092	2023.05.25	13:01:22.630	7	102	85EDFF1904
14093	2023.05.25	13:01:26.179	4	102	0627A81904
14094	2023.05.25	13:01:26.575	4	153	7376E61A04
14095	2023.05.25	13:01:26.722	3	102	0627A81904
14096	2023.05.25	13:01:27.113	3	50	7376E61A04
14097	2023.05.25	13:01:27.917	2	105	0627A81904
14098	2023.05.25	13:01:28.244	1	256	0627A81904
14099	2023.05.25	13:01:30.117	2	256	7376E61A04
14100	2023.05.25	13:01:31.139	1	915	7376E61A04
14101	2023.05.25	13:01:34.707	8	204	0627A81904
14102	2023.05.25	13:01:35.248	7	359	0627A81904
14103	2023.05.25	13:01:37.146	8	196	7376E61A04
14104	2023.05.25	13:01:38.021	7	663	7376E61A04
14105	2023.05.25	13:01:51.819	6	102	0627A81904
14106	2023.05.25	13:01:52.356	5	197	0627A81904
14107	2023.05.25	13:01:52.652	6	255	325CE61A04
14108	2023.05.25	13:01:53.581	5	205	325CE61A04
14109	2023.05.25	13:01:53.792	6	307	85EDFF1904
14110	2023.05.25	13:01:54.871	5	509	85EDFF1904
14111	2023.05.25	13:01:57.469	4	101	0627A81904
14112	2023.05.25	13:02:01.367	6	307	7376E61A04
14113	2023.05.25	13:02:02.251	5	255	7376E61A04
14114	2023.05.25	13:02:02.801	5	153	7376E61A04
14115	2023.05.25	13:02:06.970	4	261	7376E61A04
14116	2023.05.25	13:02:07.082	5	158	85EDFF1904
14117	2023.05.25	13:02:07.638	6	153	85EDFF1904
14118	2023.05.25	13:02:07.822	3	153	7376E61A04
14119	2023.05.25	13:02:09.996	7	50	85EDFF1904
14120	2023.05.25	13:02:10.382	8	205	85EDFF1904
